id,bulletin_date,table_type,category,country,priority_date,is_current,is_unavailable,scraped_at
11945.0,2023-03-01,Dates_for_Filing,3rd,China,2018-09-01,0,0,2026-06-22 19:12:39
11946.0,2023-03-01,Dates_for_Filing,3rd,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:39
11947.0,2023-03-01,Dates_for_Filing,3rd,India,2012-08-01,0,0,2026-06-22 19:12:39
11948.0,2023-03-01,Dates_for_Filing,3rd,Mexico,CURRENT,1,0,2026-06-22 19:12:39
11949.0,2023-03-01,Dates_for_Filing,3rd,Philippines,CURRENT,1,0,2026-06-22 19:12:39
11956.0,2023-03-01,Dates_for_Filing,4th,All_Chargeability_Areas,2022-03-01,0,0,2026-06-22 19:12:39
11957.0,2023-03-01,Dates_for_Filing,4th,China,2022-03-01,0,0,2026-06-22 19:12:39
11958.0,2023-03-01,Dates_for_Filing,4th,EL SALVADORGUATEMALAHONDURAS,2018-04-15,0,0,2026-06-22 19:12:39
11959.0,2023-03-01,Dates_for_Filing,4th,India,2021-04-01,0,0,2026-06-22 19:12:39
11960.0,2023-03-01,Dates_for_Filing,4th,Mexico,2020-09-01,0,0,2026-06-22 19:12:39
11961.0,2023-03-01,Dates_for_Filing,4th,Philippines,2022-03-01,0,0,2026-06-22 19:12:39
11980.0,2023-03-01,Dates_for_Filing,5th High Unemployment,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:39
11981.0,2023-03-01,Dates_for_Filing,5th High Unemployment,China,CURRENT,1,0,2026-06-22 19:12:39
11982.0,2023-03-01,Dates_for_Filing,5th High Unemployment,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:39
11983.0,2023-03-01,Dates_for_Filing,5th High Unemployment,India,CURRENT,1,0,2026-06-22 19:12:39
11984.0,2023-03-01,Dates_for_Filing,5th High Unemployment,Mexico,CURRENT,1,0,2026-06-22 19:12:39
11985.0,2023-03-01,Dates_for_Filing,5th High Unemployment,Philippines,CURRENT,1,0,2026-06-22 19:12:39
11986.0,2023-03-01,Dates_for_Filing,5th Infrastructure,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:39
11987.0,2023-03-01,Dates_for_Filing,5th Infrastructure,China,CURRENT,1,0,2026-06-22 19:12:39
11988.0,2023-03-01,Dates_for_Filing,5th Infrastructure,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:39
11989.0,2023-03-01,Dates_for_Filing,5th Infrastructure,India,CURRENT,1,0,2026-06-22 19:12:39
11990.0,2023-03-01,Dates_for_Filing,5th Infrastructure,Mexico,CURRENT,1,0,2026-06-22 19:12:39
11991.0,2023-03-01,Dates_for_Filing,5th Infrastructure,Philippines,CURRENT,1,0,2026-06-22 19:12:39
11974.0,2023-03-01,Dates_for_Filing,5th Rural,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:39
11975.0,2023-03-01,Dates_for_Filing,5th Rural,China,CURRENT,1,0,2026-06-22 19:12:39
11976.0,2023-03-01,Dates_for_Filing,5th Rural,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:39
11977.0,2023-03-01,Dates_for_Filing,5th Rural,India,CURRENT,1,0,2026-06-22 19:12:39
11978.0,2023-03-01,Dates_for_Filing,5th Rural,Mexico,CURRENT,1,0,2026-06-22 19:12:39
11979.0,2023-03-01,Dates_for_Filing,5th Rural,Philippines,CURRENT,1,0,2026-06-22 19:12:39
11968.0,2023-03-01,Dates_for_Filing,5th Unreserved,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:39
11969.0,2023-03-01,Dates_for_Filing,5th Unreserved,China,2016-01-01,0,0,2026-06-22 19:12:39
11970.0,2023-03-01,Dates_for_Filing,5th Unreserved,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:39
11971.0,2023-03-01,Dates_for_Filing,5th Unreserved,India,2019-12-08,0,0,2026-06-22 19:12:39
11972.0,2023-03-01,Dates_for_Filing,5th Unreserved,Mexico,CURRENT,1,0,2026-06-22 19:12:39
11973.0,2023-03-01,Dates_for_Filing,5th Unreserved,Philippines,CURRENT,1,0,2026-06-22 19:12:39
11962.0,2023-03-01,Dates_for_Filing,Certain Religious Workers,All_Chargeability_Areas,2022-03-01,0,0,2026-06-22 19:12:39
11963.0,2023-03-01,Dates_for_Filing,Certain Religious Workers,China,2022-03-01,0,0,2026-06-22 19:12:39
11964.0,2023-03-01,Dates_for_Filing,Certain Religious Workers,EL SALVADORGUATEMALAHONDURAS,2018-04-15,0,0,2026-06-22 19:12:39
11965.0,2023-03-01,Dates_for_Filing,Certain Religious Workers,India,2021-04-01,0,0,2026-06-22 19:12:39
11966.0,2023-03-01,Dates_for_Filing,Certain Religious Workers,Mexico,2020-09-01,0,0,2026-06-22 19:12:39
11967.0,2023-03-01,Dates_for_Filing,Certain Religious Workers,Philippines,2022-03-01,0,0,2026-06-22 19:12:39
11950.0,2023-03-01,Dates_for_Filing,Other Workers,All_Chargeability_Areas,2020-02-01,0,0,2026-06-22 19:12:39
11951.0,2023-03-01,Dates_for_Filing,Other Workers,China,2015-11-01,0,0,2026-06-22 19:12:39
11952.0,2023-03-01,Dates_for_Filing,Other Workers,EL SALVADORGUATEMALAHONDURAS,2020-02-01,0,0,2026-06-22 19:12:39
11953.0,2023-03-01,Dates_for_Filing,Other Workers,India,2012-08-01,0,0,2026-06-22 19:12:39
11954.0,2023-03-01,Dates_for_Filing,Other Workers,Mexico,2020-02-01,0,0,2026-06-22 19:12:39
11955.0,2023-03-01,Dates_for_Filing,Other Workers,Philippines,2020-02-01,0,0,2026-06-22 19:12:39
11872.0,2023-03-01,Final_Action,1st,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:39
11873.0,2023-03-01,Final_Action,1st,China,2022-02-01,0,0,2026-06-22 19:12:39
11874.0,2023-03-01,Final_Action,1st,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:39
11875.0,2023-03-01,Final_Action,1st,India,2022-02-01,0,0,2026-06-22 19:12:39
11876.0,2023-03-01,Final_Action,1st,Mexico,CURRENT,1,0,2026-06-22 19:12:39
11877.0,2023-03-01,Final_Action,1st,Philippines,CURRENT,1,0,2026-06-22 19:12:39
11878.0,2023-03-01,Final_Action,2nd,All_Chargeability_Areas,2022-11-01,0,0,2026-06-22 19:12:39
11879.0,2023-03-01,Final_Action,2nd,China,2019-06-08,0,0,2026-06-22 19:12:39
11880.0,2023-03-01,Final_Action,2nd,EL SALVADORGUATEMALAHONDURAS,2022-11-01,0,0,2026-06-22 19:12:39
11881.0,2023-03-01,Final_Action,2nd,India,2011-10-08,0,0,2026-06-22 19:12:39
11882.0,2023-03-01,Final_Action,2nd,Mexico,2022-11-01,0,0,2026-06-22 19:12:39
11883.0,2023-03-01,Final_Action,2nd,Philippines,2022-11-01,0,0,2026-06-22 19:12:39
11884.0,2023-03-01,Final_Action,3rd,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:39
11885.0,2023-03-01,Final_Action,3rd,China,2018-08-01,0,0,2026-06-22 19:12:39
11886.0,2023-03-01,Final_Action,3rd,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:39
11887.0,2023-03-01,Final_Action,3rd,India,2012-06-15,0,0,2026-06-22 19:12:39
11888.0,2023-03-01,Final_Action,3rd,Mexico,CURRENT,1,0,2026-06-22 19:12:39
11889.0,2023-03-01,Final_Action,3rd,Philippines,CURRENT,1,0,2026-06-22 19:12:39
11896.0,2023-03-01,Final_Action,4th,All_Chargeability_Areas,2022-02-01,0,0,2026-06-22 19:12:39
11897.0,2023-03-01,Final_Action,4th,China,2022-02-01,0,0,2026-06-22 19:12:39
11898.0,2023-03-01,Final_Action,4th,EL SALVADORGUATEMALAHONDURAS,2018-03-15,0,0,2026-06-22 19:12:39
11899.0,2023-03-01,Final_Action,4th,India,2021-03-01,0,0,2026-06-22 19:12:39
11900.0,2023-03-01,Final_Action,4th,Mexico,2020-08-01,0,0,2026-06-22 19:12:39
11901.0,2023-03-01,Final_Action,4th,Philippines,2022-02-01,0,0,2026-06-22 19:12:39
11920.0,2023-03-01,Final_Action,5th High Unemployment,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:39
11921.0,2023-03-01,Final_Action,5th High Unemployment,China,CURRENT,1,0,2026-06-22 19:12:39
11922.0,2023-03-01,Final_Action,5th High Unemployment,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:39
11923.0,2023-03-01,Final_Action,5th High Unemployment,India,CURRENT,1,0,2026-06-22 19:12:39
11924.0,2023-03-01,Final_Action,5th High Unemployment,Mexico,CURRENT,1,0,2026-06-22 19:12:39
11925.0,2023-03-01,Final_Action,5th High Unemployment,Philippines,CURRENT,1,0,2026-06-22 19:12:39
11926.0,2023-03-01,Final_Action,5th Infrastructure,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:39
11927.0,2023-03-01,Final_Action,5th Infrastructure,China,CURRENT,1,0,2026-06-22 19:12:39
11928.0,2023-03-01,Final_Action,5th Infrastructure,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:39
11929.0,2023-03-01,Final_Action,5th Infrastructure,India,CURRENT,1,0,2026-06-22 19:12:39
11930.0,2023-03-01,Final_Action,5th Infrastructure,Mexico,CURRENT,1,0,2026-06-22 19:12:39
11931.0,2023-03-01,Final_Action,5th Infrastructure,Philippines,CURRENT,1,0,2026-06-22 19:12:39
11914.0,2023-03-01,Final_Action,5th Rural,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:39
11915.0,2023-03-01,Final_Action,5th Rural,China,CURRENT,1,0,2026-06-22 19:12:39
11916.0,2023-03-01,Final_Action,5th Rural,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:39
11917.0,2023-03-01,Final_Action,5th Rural,India,CURRENT,1,0,2026-06-22 19:12:39
11918.0,2023-03-01,Final_Action,5th Rural,Mexico,CURRENT,1,0,2026-06-22 19:12:39
11919.0,2023-03-01,Final_Action,5th Rural,Philippines,CURRENT,1,0,2026-06-22 19:12:39
11908.0,2023-03-01,Final_Action,5th Unreserved,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:39
11909.0,2023-03-01,Final_Action,5th Unreserved,China,2015-07-08,0,0,2026-06-22 19:12:39
11910.0,2023-03-01,Final_Action,5th Unreserved,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:39
11911.0,2023-03-01,Final_Action,5th Unreserved,India,2018-06-01,0,0,2026-06-22 19:12:39
11912.0,2023-03-01,Final_Action,5th Unreserved,Mexico,CURRENT,1,0,2026-06-22 19:12:39
11913.0,2023-03-01,Final_Action,5th Unreserved,Philippines,CURRENT,1,0,2026-06-22 19:12:39
11902.0,2023-03-01,Final_Action,Certain Religious Workers,All_Chargeability_Areas,2022-02-01,0,0,2026-06-22 19:12:39
11903.0,2023-03-01,Final_Action,Certain Religious Workers,China,2022-02-01,0,0,2026-06-22 19:12:39
11904.0,2023-03-01,Final_Action,Certain Religious Workers,EL SALVADORGUATEMALAHONDURAS,2018-03-15,0,0,2026-06-22 19:12:39
11905.0,2023-03-01,Final_Action,Certain Religious Workers,India,2021-03-01,0,0,2026-06-22 19:12:39
11906.0,2023-03-01,Final_Action,Certain Religious Workers,Mexico,2020-08-01,0,0,2026-06-22 19:12:39
11907.0,2023-03-01,Final_Action,Certain Religious Workers,Philippines,2022-02-01,0,0,2026-06-22 19:12:39
11890.0,2023-03-01,Final_Action,Other Workers,All_Chargeability_Areas,2020-01-01,0,0,2026-06-22 19:12:39
11891.0,2023-03-01,Final_Action,Other Workers,China,2014-07-01,0,0,2026-06-22 19:12:39
11892.0,2023-03-01,Final_Action,Other Workers,EL SALVADORGUATEMALAHONDURAS,2020-01-01,0,0,2026-06-22 19:12:39
11893.0,2023-03-01,Final_Action,Other Workers,India,2012-06-15,0,0,2026-06-22 19:12:39
11894.0,2023-03-01,Final_Action,Other Workers,Mexico,2020-01-01,0,0,2026-06-22 19:12:39
11895.0,2023-03-01,Final_Action,Other Workers,Philippines,2020-01-01,0,0,2026-06-22 19:12:39
11812.0,2023-02-01,Dates_for_Filing,1st,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:37
11813.0,2023-02-01,Dates_for_Filing,1st,China,2022-06-01,0,0,2026-06-22 19:12:37
11814.0,2023-02-01,Dates_for_Filing,1st,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:37
11815.0,2023-02-01,Dates_for_Filing,1st,India,2022-06-01,0,0,2026-06-22 19:12:37
11816.0,2023-02-01,Dates_for_Filing,1st,Mexico,CURRENT,1,0,2026-06-22 19:12:37
11817.0,2023-02-01,Dates_for_Filing,1st,Philippines,CURRENT,1,0,2026-06-22 19:12:37
11818.0,2023-02-01,Dates_for_Filing,2nd,All_Chargeability_Areas,2022-12-01,0,0,2026-06-22 19:12:37
11819.0,2023-02-01,Dates_for_Filing,2nd,China,2019-07-08,0,0,2026-06-22 19:12:37
11820.0,2023-02-01,Dates_for_Filing,2nd,EL SALVADORGUATEMALAHONDURAS,2022-12-01,0,0,2026-06-22 19:12:37
11821.0,2023-02-01,Dates_for_Filing,2nd,India,2012-05-01,0,0,2026-06-22 19:12:37
11822.0,2023-02-01,Dates_for_Filing,2nd,Mexico,2022-12-01,0,0,2026-06-22 19:12:37
11823.0,2023-02-01,Dates_for_Filing,2nd,Philippines,2022-12-01,0,0,2026-06-22 19:12:37
11824.0,2023-02-01,Dates_for_Filing,3rd,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:37
11825.0,2023-02-01,Dates_for_Filing,3rd,China,2018-09-01,0,0,2026-06-22 19:12:37
11826.0,2023-02-01,Dates_for_Filing,3rd,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:37
11827.0,2023-02-01,Dates_for_Filing,3rd,India,2012-08-01,0,0,2026-06-22 19:12:37
11828.0,2023-02-01,Dates_for_Filing,3rd,Mexico,CURRENT,1,0,2026-06-22 19:12:37
11829.0,2023-02-01,Dates_for_Filing,3rd,Philippines,CURRENT,1,0,2026-06-22 19:12:37
11836.0,2023-02-01,Dates_for_Filing,4th,All_Chargeability_Areas,2022-07-22,0,0,2026-06-22 19:12:37
11837.0,2023-02-01,Dates_for_Filing,4th,China,2022-07-22,0,0,2026-06-22 19:12:37
11838.0,2023-02-01,Dates_for_Filing,4th,EL SALVADORGUATEMALAHONDURAS,2018-04-15,0,0,2026-06-22 19:12:37
11839.0,2023-02-01,Dates_for_Filing,4th,India,2022-07-22,0,0,2026-06-22 19:12:37
11840.0,2023-02-01,Dates_for_Filing,4th,Mexico,2020-10-15,0,0,2026-06-22 19:12:37
11841.0,2023-02-01,Dates_for_Filing,4th,Philippines,2022-07-22,0,0,2026-06-22 19:12:37
11860.0,2023-02-01,Dates_for_Filing,5th High Unemployment,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:37
11861.0,2023-02-01,Dates_for_Filing,5th High Unemployment,China,CURRENT,1,0,2026-06-22 19:12:37
11862.0,2023-02-01,Dates_for_Filing,5th High Unemployment,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:37
11863.0,2023-02-01,Dates_for_Filing,5th High Unemployment,India,CURRENT,1,0,2026-06-22 19:12:37
11864.0,2023-02-01,Dates_for_Filing,5th High Unemployment,Mexico,CURRENT,1,0,2026-06-22 19:12:37
11865.0,2023-02-01,Dates_for_Filing,5th High Unemployment,Philippines,CURRENT,1,0,2026-06-22 19:12:37
11866.0,2023-02-01,Dates_for_Filing,5th Infrastructure,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:37
11867.0,2023-02-01,Dates_for_Filing,5th Infrastructure,China,CURRENT,1,0,2026-06-22 19:12:37
11868.0,2023-02-01,Dates_for_Filing,5th Infrastructure,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:37
11869.0,2023-02-01,Dates_for_Filing,5th Infrastructure,India,CURRENT,1,0,2026-06-22 19:12:37
11870.0,2023-02-01,Dates_for_Filing,5th Infrastructure,Mexico,CURRENT,1,0,2026-06-22 19:12:37
11871.0,2023-02-01,Dates_for_Filing,5th Infrastructure,Philippines,CURRENT,1,0,2026-06-22 19:12:37
11854.0,2023-02-01,Dates_for_Filing,5th Rural,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:37
11855.0,2023-02-01,Dates_for_Filing,5th Rural,China,CURRENT,1,0,2026-06-22 19:12:37
11856.0,2023-02-01,Dates_for_Filing,5th Rural,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:37
11857.0,2023-02-01,Dates_for_Filing,5th Rural,India,CURRENT,1,0,2026-06-22 19:12:37
11858.0,2023-02-01,Dates_for_Filing,5th Rural,Mexico,CURRENT,1,0,2026-06-22 19:12:37
11859.0,2023-02-01,Dates_for_Filing,5th Rural,Philippines,CURRENT,1,0,2026-06-22 19:12:37
11848.0,2023-02-01,Dates_for_Filing,5th Unreserved,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:37
11849.0,2023-02-01,Dates_for_Filing,5th Unreserved,China,2016-01-01,0,0,2026-06-22 19:12:37
11850.0,2023-02-01,Dates_for_Filing,5th Unreserved,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:37
11851.0,2023-02-01,Dates_for_Filing,5th Unreserved,India,2019-12-08,0,0,2026-06-22 19:12:37
11852.0,2023-02-01,Dates_for_Filing,5th Unreserved,Mexico,CURRENT,1,0,2026-06-22 19:12:37
11853.0,2023-02-01,Dates_for_Filing,5th Unreserved,Philippines,CURRENT,1,0,2026-06-22 19:12:37
11842.0,2023-02-01,Dates_for_Filing,Certain Religious Workers,All_Chargeability_Areas,2022-07-22,0,0,2026-06-22 19:12:37
11843.0,2023-02-01,Dates_for_Filing,Certain Religious Workers,China,2022-07-22,0,0,2026-06-22 19:12:37
11844.0,2023-02-01,Dates_for_Filing,Certain Religious Workers,EL SALVADORGUATEMALAHONDURAS,2018-04-15,0,0,2026-06-22 19:12:37
11845.0,2023-02-01,Dates_for_Filing,Certain Religious Workers,India,2022-07-22,0,0,2026-06-22 19:12:37
11846.0,2023-02-01,Dates_for_Filing,Certain Religious Workers,Mexico,2020-10-15,0,0,2026-06-22 19:12:37
11847.0,2023-02-01,Dates_for_Filing,Certain Religious Workers,Philippines,2022-07-22,0,0,2026-06-22 19:12:37
11830.0,2023-02-01,Dates_for_Filing,Other Workers,All_Chargeability_Areas,2020-02-01,0,0,2026-06-22 19:12:37
11831.0,2023-02-01,Dates_for_Filing,Other Workers,China,2015-11-01,0,0,2026-06-22 19:12:37
11832.0,2023-02-01,Dates_for_Filing,Other Workers,EL SALVADORGUATEMALAHONDURAS,2020-02-01,0,0,2026-06-22 19:12:37
11833.0,2023-02-01,Dates_for_Filing,Other Workers,India,2012-08-01,0,0,2026-06-22 19:12:37
11834.0,2023-02-01,Dates_for_Filing,Other Workers,Mexico,2020-02-01,0,0,2026-06-22 19:12:37
11835.0,2023-02-01,Dates_for_Filing,Other Workers,Philippines,2020-02-01,0,0,2026-06-22 19:12:37
11752.0,2023-02-01,Final_Action,1st,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:37
11753.0,2023-02-01,Final_Action,1st,China,2022-02-01,0,0,2026-06-22 19:12:37
11754.0,2023-02-01,Final_Action,1st,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:37
11755.0,2023-02-01,Final_Action,1st,India,2022-02-01,0,0,2026-06-22 19:12:37
11756.0,2023-02-01,Final_Action,1st,Mexico,CURRENT,1,0,2026-06-22 19:12:37
11757.0,2023-02-01,Final_Action,1st,Philippines,CURRENT,1,0,2026-06-22 19:12:37
11758.0,2023-02-01,Final_Action,2nd,All_Chargeability_Areas,2022-11-01,0,0,2026-06-22 19:12:37
11759.0,2023-02-01,Final_Action,2nd,China,2019-06-08,0,0,2026-06-22 19:12:37
11760.0,2023-02-01,Final_Action,2nd,EL SALVADORGUATEMALAHONDURAS,2022-11-01,0,0,2026-06-22 19:12:37
11761.0,2023-02-01,Final_Action,2nd,India,2011-10-08,0,0,2026-06-22 19:12:37
11762.0,2023-02-01,Final_Action,2nd,Mexico,2022-11-01,0,0,2026-06-22 19:12:37
11763.0,2023-02-01,Final_Action,2nd,Philippines,2022-11-01,0,0,2026-06-22 19:12:37
11764.0,2023-02-01,Final_Action,3rd,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:37
11765.0,2023-02-01,Final_Action,3rd,China,2018-08-01,0,0,2026-06-22 19:12:37
11766.0,2023-02-01,Final_Action,3rd,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:37
11767.0,2023-02-01,Final_Action,3rd,India,2012-06-15,0,0,2026-06-22 19:12:37
11768.0,2023-02-01,Final_Action,3rd,Mexico,CURRENT,1,0,2026-06-22 19:12:37
11769.0,2023-02-01,Final_Action,3rd,Philippines,CURRENT,1,0,2026-06-22 19:12:37
11776.0,2023-02-01,Final_Action,4th,All_Chargeability_Areas,2022-06-22,0,0,2026-06-22 19:12:37
11777.0,2023-02-01,Final_Action,4th,China,2022-06-22,0,0,2026-06-22 19:12:37
11778.0,2023-02-01,Final_Action,4th,EL SALVADORGUATEMALAHONDURAS,2018-03-15,0,0,2026-06-22 19:12:37
11779.0,2023-02-01,Final_Action,4th,India,2022-06-22,0,0,2026-06-22 19:12:37
11780.0,2023-02-01,Final_Action,4th,Mexico,2020-09-15,0,0,2026-06-22 19:12:37
11781.0,2023-02-01,Final_Action,4th,Philippines,2022-06-22,0,0,2026-06-22 19:12:37
11800.0,2023-02-01,Final_Action,5th High Unemployment,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:37
11801.0,2023-02-01,Final_Action,5th High Unemployment,China,CURRENT,1,0,2026-06-22 19:12:37
11802.0,2023-02-01,Final_Action,5th High Unemployment,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:37
11803.0,2023-02-01,Final_Action,5th High Unemployment,India,CURRENT,1,0,2026-06-22 19:12:37
11804.0,2023-02-01,Final_Action,5th High Unemployment,Mexico,CURRENT,1,0,2026-06-22 19:12:37
11805.0,2023-02-01,Final_Action,5th High Unemployment,Philippines,CURRENT,1,0,2026-06-22 19:12:37
11806.0,2023-02-01,Final_Action,5th Infrastructure,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:37
11807.0,2023-02-01,Final_Action,5th Infrastructure,China,CURRENT,1,0,2026-06-22 19:12:37
11808.0,2023-02-01,Final_Action,5th Infrastructure,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:37
11809.0,2023-02-01,Final_Action,5th Infrastructure,India,CURRENT,1,0,2026-06-22 19:12:37
11810.0,2023-02-01,Final_Action,5th Infrastructure,Mexico,CURRENT,1,0,2026-06-22 19:12:37
11811.0,2023-02-01,Final_Action,5th Infrastructure,Philippines,CURRENT,1,0,2026-06-22 19:12:37
11794.0,2023-02-01,Final_Action,5th Rural,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:37
11795.0,2023-02-01,Final_Action,5th Rural,China,CURRENT,1,0,2026-06-22 19:12:37
11796.0,2023-02-01,Final_Action,5th Rural,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:37
11797.0,2023-02-01,Final_Action,5th Rural,India,CURRENT,1,0,2026-06-22 19:12:37
11798.0,2023-02-01,Final_Action,5th Rural,Mexico,CURRENT,1,0,2026-06-22 19:12:37
11799.0,2023-02-01,Final_Action,5th Rural,Philippines,CURRENT,1,0,2026-06-22 19:12:37
11788.0,2023-02-01,Final_Action,5th Unreserved,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:37
11789.0,2023-02-01,Final_Action,5th Unreserved,China,2015-03-22,0,0,2026-06-22 19:12:37
11790.0,2023-02-01,Final_Action,5th Unreserved,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:37
11791.0,2023-02-01,Final_Action,5th Unreserved,India,2019-11-08,0,0,2026-06-22 19:12:37
11792.0,2023-02-01,Final_Action,5th Unreserved,Mexico,CURRENT,1,0,2026-06-22 19:12:37
11793.0,2023-02-01,Final_Action,5th Unreserved,Philippines,CURRENT,1,0,2026-06-22 19:12:37
11782.0,2023-02-01,Final_Action,Certain Religious Workers,All_Chargeability_Areas,2022-06-22,0,0,2026-06-22 19:12:37
11783.0,2023-02-01,Final_Action,Certain Religious Workers,China,2022-06-22,0,0,2026-06-22 19:12:37
11784.0,2023-02-01,Final_Action,Certain Religious Workers,EL SALVADORGUATEMALAHONDURAS,2018-03-15,0,0,2026-06-22 19:12:37
11785.0,2023-02-01,Final_Action,Certain Religious Workers,India,2022-06-22,0,0,2026-06-22 19:12:37
11786.0,2023-02-01,Final_Action,Certain Religious Workers,Mexico,2020-09-15,0,0,2026-06-22 19:12:37
11787.0,2023-02-01,Final_Action,Certain Religious Workers,Philippines,2022-06-22,0,0,2026-06-22 19:12:37
11770.0,2023-02-01,Final_Action,Other Workers,All_Chargeability_Areas,2020-01-01,0,0,2026-06-22 19:12:37
11771.0,2023-02-01,Final_Action,Other Workers,China,2013-12-22,0,0,2026-06-22 19:12:37
11772.0,2023-02-01,Final_Action,Other Workers,EL SALVADORGUATEMALAHONDURAS,2020-01-01,0,0,2026-06-22 19:12:37
11773.0,2023-02-01,Final_Action,Other Workers,India,2012-06-15,0,0,2026-06-22 19:12:37
11774.0,2023-02-01,Final_Action,Other Workers,Mexico,2020-01-01,0,0,2026-06-22 19:12:37
11775.0,2023-02-01,Final_Action,Other Workers,Philippines,2020-01-01,0,0,2026-06-22 19:12:37
11692.0,2023-01-01,Dates_for_Filing,1st,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:34
11693.0,2023-01-01,Dates_for_Filing,1st,China,2022-06-01,0,0,2026-06-22 19:12:34
11694.0,2023-01-01,Dates_for_Filing,1st,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:34
11695.0,2023-01-01,Dates_for_Filing,1st,India,2022-06-01,0,0,2026-06-22 19:12:34
11696.0,2023-01-01,Dates_for_Filing,1st,Mexico,CURRENT,1,0,2026-06-22 19:12:34
11697.0,2023-01-01,Dates_for_Filing,1st,Philippines,CURRENT,1,0,2026-06-22 19:12:34
11698.0,2023-01-01,Dates_for_Filing,2nd,All_Chargeability_Areas,2022-12-01,0,0,2026-06-22 19:12:34
11699.0,2023-01-01,Dates_for_Filing,2nd,China,2019-07-08,0,0,2026-06-22 19:12:34
11700.0,2023-01-01,Dates_for_Filing,2nd,EL SALVADORGUATEMALAHONDURAS,2022-12-01,0,0,2026-06-22 19:12:34
11701.0,2023-01-01,Dates_for_Filing,2nd,India,2012-05-01,0,0,2026-06-22 19:12:34
11702.0,2023-01-01,Dates_for_Filing,2nd,Mexico,2022-12-01,0,0,2026-06-22 19:12:34
11703.0,2023-01-01,Dates_for_Filing,2nd,Philippines,2022-12-01,0,0,2026-06-22 19:12:34
11704.0,2023-01-01,Dates_for_Filing,3rd,All_Chargeability_Areas,CURRENT,1,0,2026-06-22 19:12:34
11705.0,2023-01-01,Dates_for_Filing,3rd,China,2018-09-01,0,0,2026-06-22 19:12:34
11706.0,2023-01-01,Dates_for_Filing,3rd,EL SALVADORGUATEMALAHONDURAS,CURRENT,1,0,2026-06-22 19:12:34
