id,bulletin_date,table_type,category,country,priority_date,is_current,is_unavailable,scraped_at
3435,2026-03-01,Dates_for_Filing,1st,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:47
3436,2026-03-01,Dates_for_Filing,1st,China,2023-12-01,0,0,2026-02-20 02:40:47
3437,2026-03-01,Dates_for_Filing,1st,India,2023-12-01,0,0,2026-02-20 02:40:47
3438,2026-03-01,Dates_for_Filing,1st,Mexico,CURRENT,1,0,2026-02-20 02:40:47
3439,2026-03-01,Dates_for_Filing,1st,Philippines,CURRENT,1,0,2026-02-20 02:40:47
3440,2026-03-01,Dates_for_Filing,2nd,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:47
3441,2026-03-01,Dates_for_Filing,2nd,China,2022-01-01,0,0,2026-02-20 02:40:47
3442,2026-03-01,Dates_for_Filing,2nd,India,2014-11-01,0,0,2026-02-20 02:40:47
3443,2026-03-01,Dates_for_Filing,2nd,Mexico,CURRENT,1,0,2026-02-20 02:40:47
3444,2026-03-01,Dates_for_Filing,2nd,Philippines,CURRENT,1,0,2026-02-20 02:40:47
3445,2026-03-01,Dates_for_Filing,3rd,All_Chargeability_Areas,2024-01-15,0,0,2026-02-20 02:40:47
3446,2026-03-01,Dates_for_Filing,3rd,China,2022-01-01,0,0,2026-02-20 02:40:47
3447,2026-03-01,Dates_for_Filing,3rd,India,2014-08-15,0,0,2026-02-20 02:40:47
3448,2026-03-01,Dates_for_Filing,3rd,Mexico,2024-01-15,0,0,2026-02-20 02:40:47
3449,2026-03-01,Dates_for_Filing,3rd,Philippines,2024-01-15,0,0,2026-02-20 02:40:47
3455,2026-03-01,Dates_for_Filing,4th,All_Chargeability_Areas,2023-01-01,0,0,2026-02-20 02:40:47
3456,2026-03-01,Dates_for_Filing,4th,China,2023-01-01,0,0,2026-02-20 02:40:47
3457,2026-03-01,Dates_for_Filing,4th,India,2023-01-01,0,0,2026-02-20 02:40:47
3458,2026-03-01,Dates_for_Filing,4th,Mexico,2023-01-01,0,0,2026-02-20 02:40:47
3459,2026-03-01,Dates_for_Filing,4th,Philippines,2023-01-01,0,0,2026-02-20 02:40:47
3475,2026-03-01,Dates_for_Filing,5th High Unemployment,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:47
3476,2026-03-01,Dates_for_Filing,5th High Unemployment,China,CURRENT,1,0,2026-02-20 02:40:47
3477,2026-03-01,Dates_for_Filing,5th High Unemployment,India,CURRENT,1,0,2026-02-20 02:40:47
3478,2026-03-01,Dates_for_Filing,5th High Unemployment,Mexico,CURRENT,1,0,2026-02-20 02:40:47
3479,2026-03-01,Dates_for_Filing,5th High Unemployment,Philippines,CURRENT,1,0,2026-02-20 02:40:47
3480,2026-03-01,Dates_for_Filing,5th Infrastructure,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:47
3481,2026-03-01,Dates_for_Filing,5th Infrastructure,China,CURRENT,1,0,2026-02-20 02:40:47
3482,2026-03-01,Dates_for_Filing,5th Infrastructure,India,CURRENT,1,0,2026-02-20 02:40:47
3483,2026-03-01,Dates_for_Filing,5th Infrastructure,Mexico,CURRENT,1,0,2026-02-20 02:40:47
3484,2026-03-01,Dates_for_Filing,5th Infrastructure,Philippines,CURRENT,1,0,2026-02-20 02:40:47
3470,2026-03-01,Dates_for_Filing,5th Rural,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:47
3471,2026-03-01,Dates_for_Filing,5th Rural,China,CURRENT,1,0,2026-02-20 02:40:47
3472,2026-03-01,Dates_for_Filing,5th Rural,India,CURRENT,1,0,2026-02-20 02:40:47
3473,2026-03-01,Dates_for_Filing,5th Rural,Mexico,CURRENT,1,0,2026-02-20 02:40:47
3474,2026-03-01,Dates_for_Filing,5th Rural,Philippines,CURRENT,1,0,2026-02-20 02:40:47
3465,2026-03-01,Dates_for_Filing,5th Unreserved,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:47
3466,2026-03-01,Dates_for_Filing,5th Unreserved,China,2016-10-01,0,0,2026-02-20 02:40:47
3467,2026-03-01,Dates_for_Filing,5th Unreserved,India,2024-05-01,0,0,2026-02-20 02:40:47
3468,2026-03-01,Dates_for_Filing,5th Unreserved,Mexico,CURRENT,1,0,2026-02-20 02:40:47
3469,2026-03-01,Dates_for_Filing,5th Unreserved,Philippines,CURRENT,1,0,2026-02-20 02:40:47
3460,2026-03-01,Dates_for_Filing,Certain Religious Workers,All_Chargeability_Areas,2023-01-01,0,0,2026-02-20 02:40:47
3461,2026-03-01,Dates_for_Filing,Certain Religious Workers,China,2023-01-01,0,0,2026-02-20 02:40:47
3462,2026-03-01,Dates_for_Filing,Certain Religious Workers,India,2023-01-01,0,0,2026-02-20 02:40:47
3463,2026-03-01,Dates_for_Filing,Certain Religious Workers,Mexico,2023-01-01,0,0,2026-02-20 02:40:47
3464,2026-03-01,Dates_for_Filing,Certain Religious Workers,Philippines,2023-01-01,0,0,2026-02-20 02:40:47
3450,2026-03-01,Dates_for_Filing,Other Workers,All_Chargeability_Areas,2022-06-22,0,0,2026-02-20 02:40:47
3451,2026-03-01,Dates_for_Filing,Other Workers,China,2019-10-01,0,0,2026-02-20 02:40:47
3452,2026-03-01,Dates_for_Filing,Other Workers,India,2014-08-15,0,0,2026-02-20 02:40:47
3453,2026-03-01,Dates_for_Filing,Other Workers,Mexico,2022-06-22,0,0,2026-02-20 02:40:47
3454,2026-03-01,Dates_for_Filing,Other Workers,Philippines,2022-06-22,0,0,2026-02-20 02:40:47
3385,2026-03-01,Final_Action,1st,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:47
3386,2026-03-01,Final_Action,1st,China,2023-03-01,0,0,2026-02-20 02:40:47
3387,2026-03-01,Final_Action,1st,India,2023-03-01,0,0,2026-02-20 02:40:47
3388,2026-03-01,Final_Action,1st,Mexico,CURRENT,1,0,2026-02-20 02:40:47
3389,2026-03-01,Final_Action,1st,Philippines,CURRENT,1,0,2026-02-20 02:40:47
3390,2026-03-01,Final_Action,2nd,All_Chargeability_Areas,2024-10-15,0,0,2026-02-20 02:40:47
3391,2026-03-01,Final_Action,2nd,China,2021-09-01,0,0,2026-02-20 02:40:47
3392,2026-03-01,Final_Action,2nd,India,2013-09-15,0,0,2026-02-20 02:40:47
3393,2026-03-01,Final_Action,2nd,Mexico,2024-10-15,0,0,2026-02-20 02:40:47
3394,2026-03-01,Final_Action,2nd,Philippines,2024-10-15,0,0,2026-02-20 02:40:47
3395,2026-03-01,Final_Action,3rd,All_Chargeability_Areas,2023-10-01,0,0,2026-02-20 02:40:47
3396,2026-03-01,Final_Action,3rd,China,2021-05-01,0,0,2026-02-20 02:40:47
3397,2026-03-01,Final_Action,3rd,India,2013-11-15,0,0,2026-02-20 02:40:47
3398,2026-03-01,Final_Action,3rd,Mexico,2023-10-01,0,0,2026-02-20 02:40:47
3399,2026-03-01,Final_Action,3rd,Philippines,2023-08-01,0,0,2026-02-20 02:40:47
3405,2026-03-01,Final_Action,4th,All_Chargeability_Areas,2021-07-15,0,0,2026-02-20 02:40:47
3406,2026-03-01,Final_Action,4th,China,2021-07-15,0,0,2026-02-20 02:40:47
3407,2026-03-01,Final_Action,4th,India,2021-07-15,0,0,2026-02-20 02:40:47
3408,2026-03-01,Final_Action,4th,Mexico,2021-07-15,0,0,2026-02-20 02:40:47
3409,2026-03-01,Final_Action,4th,Philippines,2021-07-15,0,0,2026-02-20 02:40:47
3425,2026-03-01,Final_Action,5th High Unemployment,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:47
3426,2026-03-01,Final_Action,5th High Unemployment,China,CURRENT,1,0,2026-02-20 02:40:47
3427,2026-03-01,Final_Action,5th High Unemployment,India,CURRENT,1,0,2026-02-20 02:40:47
3428,2026-03-01,Final_Action,5th High Unemployment,Mexico,CURRENT,1,0,2026-02-20 02:40:47
3429,2026-03-01,Final_Action,5th High Unemployment,Philippines,CURRENT,1,0,2026-02-20 02:40:47
3430,2026-03-01,Final_Action,5th Infrastructure,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:47
3431,2026-03-01,Final_Action,5th Infrastructure,China,CURRENT,1,0,2026-02-20 02:40:47
3432,2026-03-01,Final_Action,5th Infrastructure,India,CURRENT,1,0,2026-02-20 02:40:47
3433,2026-03-01,Final_Action,5th Infrastructure,Mexico,CURRENT,1,0,2026-02-20 02:40:47
3434,2026-03-01,Final_Action,5th Infrastructure,Philippines,CURRENT,1,0,2026-02-20 02:40:47
3420,2026-03-01,Final_Action,5th Rural,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:47
3421,2026-03-01,Final_Action,5th Rural,China,CURRENT,1,0,2026-02-20 02:40:47
3422,2026-03-01,Final_Action,5th Rural,India,CURRENT,1,0,2026-02-20 02:40:47
3423,2026-03-01,Final_Action,5th Rural,Mexico,CURRENT,1,0,2026-02-20 02:40:47
3424,2026-03-01,Final_Action,5th Rural,Philippines,CURRENT,1,0,2026-02-20 02:40:47
3415,2026-03-01,Final_Action,5th Unreserved,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:47
3416,2026-03-01,Final_Action,5th Unreserved,China,2016-08-15,0,0,2026-02-20 02:40:47
3417,2026-03-01,Final_Action,5th Unreserved,India,2022-05-01,0,0,2026-02-20 02:40:47
3418,2026-03-01,Final_Action,5th Unreserved,Mexico,CURRENT,1,0,2026-02-20 02:40:47
3419,2026-03-01,Final_Action,5th Unreserved,Philippines,CURRENT,1,0,2026-02-20 02:40:47
3410,2026-03-01,Final_Action,Certain Religious Workers,All_Chargeability_Areas,2021-07-15,0,0,2026-02-20 02:40:47
3411,2026-03-01,Final_Action,Certain Religious Workers,China,2021-07-15,0,0,2026-02-20 02:40:47
3412,2026-03-01,Final_Action,Certain Religious Workers,India,2021-07-15,0,0,2026-02-20 02:40:47
3413,2026-03-01,Final_Action,Certain Religious Workers,Mexico,2021-07-15,0,0,2026-02-20 02:40:47
3414,2026-03-01,Final_Action,Certain Religious Workers,Philippines,2021-07-15,0,0,2026-02-20 02:40:47
3400,2026-03-01,Final_Action,Other Workers,All_Chargeability_Areas,2021-11-01,0,0,2026-02-20 02:40:47
3401,2026-03-01,Final_Action,Other Workers,China,2018-12-08,0,0,2026-02-20 02:40:47
3402,2026-03-01,Final_Action,Other Workers,India,2013-11-15,0,0,2026-02-20 02:40:47
3403,2026-03-01,Final_Action,Other Workers,Mexico,2021-11-01,0,0,2026-02-20 02:40:47
3404,2026-03-01,Final_Action,Other Workers,Philippines,2021-11-01,0,0,2026-02-20 02:40:47
3635,2026-02-01,Dates_for_Filing,1st,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:50
3636,2026-02-01,Dates_for_Filing,1st,China,2023-08-01,0,0,2026-02-20 02:40:50
3637,2026-02-01,Dates_for_Filing,1st,India,2023-08-01,0,0,2026-02-20 02:40:50
3638,2026-02-01,Dates_for_Filing,1st,Mexico,CURRENT,1,0,2026-02-20 02:40:50
3639,2026-02-01,Dates_for_Filing,1st,Philippines,CURRENT,1,0,2026-02-20 02:40:50
3640,2026-02-01,Dates_for_Filing,2nd,All_Chargeability_Areas,2024-10-15,0,0,2026-02-20 02:40:50
3641,2026-02-01,Dates_for_Filing,2nd,China,2022-01-01,0,0,2026-02-20 02:40:50
3642,2026-02-01,Dates_for_Filing,2nd,India,2013-12-01,0,0,2026-02-20 02:40:50
3643,2026-02-01,Dates_for_Filing,2nd,Mexico,2024-10-15,0,0,2026-02-20 02:40:50
3644,2026-02-01,Dates_for_Filing,2nd,Philippines,2024-10-15,0,0,2026-02-20 02:40:50
3645,2026-02-01,Dates_for_Filing,3rd,All_Chargeability_Areas,2023-10-01,0,0,2026-02-20 02:40:50
3646,2026-02-01,Dates_for_Filing,3rd,China,2022-01-01,0,0,2026-02-20 02:40:50
3647,2026-02-01,Dates_for_Filing,3rd,India,2014-08-15,0,0,2026-02-20 02:40:50
3648,2026-02-01,Dates_for_Filing,3rd,Mexico,2023-10-01,0,0,2026-02-20 02:40:50
3649,2026-02-01,Dates_for_Filing,3rd,Philippines,2023-10-01,0,0,2026-02-20 02:40:50
3655,2026-02-01,Dates_for_Filing,4th,All_Chargeability_Areas,2021-03-15,0,0,2026-02-20 02:40:50
3656,2026-02-01,Dates_for_Filing,4th,China,2021-03-15,0,0,2026-02-20 02:40:50
3657,2026-02-01,Dates_for_Filing,4th,India,2021-03-15,0,0,2026-02-20 02:40:50
3658,2026-02-01,Dates_for_Filing,4th,Mexico,2021-03-15,0,0,2026-02-20 02:40:50
3659,2026-02-01,Dates_for_Filing,4th,Philippines,2021-03-15,0,0,2026-02-20 02:40:50
3675,2026-02-01,Dates_for_Filing,5th High Unemployment,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:50
3676,2026-02-01,Dates_for_Filing,5th High Unemployment,China,CURRENT,1,0,2026-02-20 02:40:50
3677,2026-02-01,Dates_for_Filing,5th High Unemployment,India,CURRENT,1,0,2026-02-20 02:40:50
3678,2026-02-01,Dates_for_Filing,5th High Unemployment,Mexico,CURRENT,1,0,2026-02-20 02:40:50
3679,2026-02-01,Dates_for_Filing,5th High Unemployment,Philippines,CURRENT,1,0,2026-02-20 02:40:50
3680,2026-02-01,Dates_for_Filing,5th Infrastructure,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:50
3681,2026-02-01,Dates_for_Filing,5th Infrastructure,China,CURRENT,1,0,2026-02-20 02:40:50
3682,2026-02-01,Dates_for_Filing,5th Infrastructure,India,CURRENT,1,0,2026-02-20 02:40:50
3683,2026-02-01,Dates_for_Filing,5th Infrastructure,Mexico,CURRENT,1,0,2026-02-20 02:40:50
3684,2026-02-01,Dates_for_Filing,5th Infrastructure,Philippines,CURRENT,1,0,2026-02-20 02:40:50
3670,2026-02-01,Dates_for_Filing,5th Rural,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:50
3671,2026-02-01,Dates_for_Filing,5th Rural,China,CURRENT,1,0,2026-02-20 02:40:50
3672,2026-02-01,Dates_for_Filing,5th Rural,India,CURRENT,1,0,2026-02-20 02:40:50
3673,2026-02-01,Dates_for_Filing,5th Rural,Mexico,CURRENT,1,0,2026-02-20 02:40:50
3674,2026-02-01,Dates_for_Filing,5th Rural,Philippines,CURRENT,1,0,2026-02-20 02:40:50
3665,2026-02-01,Dates_for_Filing,5th Unreserved,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:50
3666,2026-02-01,Dates_for_Filing,5th Unreserved,China,2016-08-22,0,0,2026-02-20 02:40:50
3667,2026-02-01,Dates_for_Filing,5th Unreserved,India,2024-05-01,0,0,2026-02-20 02:40:50
3668,2026-02-01,Dates_for_Filing,5th Unreserved,Mexico,CURRENT,1,0,2026-02-20 02:40:50
3669,2026-02-01,Dates_for_Filing,5th Unreserved,Philippines,CURRENT,1,0,2026-02-20 02:40:50
3660,2026-02-01,Dates_for_Filing,Certain Religious Workers,All_Chargeability_Areas,UNAVAILABLE,0,1,2026-02-20 02:40:50
3661,2026-02-01,Dates_for_Filing,Certain Religious Workers,China,UNAVAILABLE,0,1,2026-02-20 02:40:50
3662,2026-02-01,Dates_for_Filing,Certain Religious Workers,India,UNAVAILABLE,0,1,2026-02-20 02:40:50
3663,2026-02-01,Dates_for_Filing,Certain Religious Workers,Mexico,UNAVAILABLE,0,1,2026-02-20 02:40:50
3664,2026-02-01,Dates_for_Filing,Certain Religious Workers,Philippines,UNAVAILABLE,0,1,2026-02-20 02:40:50
3650,2026-02-01,Dates_for_Filing,Other Workers,All_Chargeability_Areas,2021-12-01,0,0,2026-02-20 02:40:50
3651,2026-02-01,Dates_for_Filing,Other Workers,China,2019-10-01,0,0,2026-02-20 02:40:50
3652,2026-02-01,Dates_for_Filing,Other Workers,India,2014-08-15,0,0,2026-02-20 02:40:50
3653,2026-02-01,Dates_for_Filing,Other Workers,Mexico,2021-12-01,0,0,2026-02-20 02:40:50
3654,2026-02-01,Dates_for_Filing,Other Workers,Philippines,2021-12-01,0,0,2026-02-20 02:40:50
3585,2026-02-01,Final_Action,1st,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:50
3586,2026-02-01,Final_Action,1st,China,2023-02-01,0,0,2026-02-20 02:40:50
3587,2026-02-01,Final_Action,1st,India,2023-02-01,0,0,2026-02-20 02:40:50
3588,2026-02-01,Final_Action,1st,Mexico,CURRENT,1,0,2026-02-20 02:40:50
3589,2026-02-01,Final_Action,1st,Philippines,CURRENT,1,0,2026-02-20 02:40:50
3590,2026-02-01,Final_Action,2nd,All_Chargeability_Areas,2024-04-01,0,0,2026-02-20 02:40:50
3591,2026-02-01,Final_Action,2nd,China,2021-09-01,0,0,2026-02-20 02:40:50
3592,2026-02-01,Final_Action,2nd,India,2013-07-15,0,0,2026-02-20 02:40:50
3593,2026-02-01,Final_Action,2nd,Mexico,2024-04-01,0,0,2026-02-20 02:40:50
3594,2026-02-01,Final_Action,2nd,Philippines,2024-04-01,0,0,2026-02-20 02:40:50
3595,2026-02-01,Final_Action,3rd,All_Chargeability_Areas,2023-06-01,0,0,2026-02-20 02:40:50
3596,2026-02-01,Final_Action,3rd,China,2021-05-01,0,0,2026-02-20 02:40:50
3597,2026-02-01,Final_Action,3rd,India,2013-11-15,0,0,2026-02-20 02:40:50
3598,2026-02-01,Final_Action,3rd,Mexico,2023-06-01,0,0,2026-02-20 02:40:50
3599,2026-02-01,Final_Action,3rd,Philippines,2023-06-01,0,0,2026-02-20 02:40:50
3605,2026-02-01,Final_Action,4th,All_Chargeability_Areas,2021-01-01,0,0,2026-02-20 02:40:50
3606,2026-02-01,Final_Action,4th,China,2021-01-01,0,0,2026-02-20 02:40:50
3607,2026-02-01,Final_Action,4th,India,2021-01-01,0,0,2026-02-20 02:40:50
3608,2026-02-01,Final_Action,4th,Mexico,2021-01-01,0,0,2026-02-20 02:40:50
3609,2026-02-01,Final_Action,4th,Philippines,2021-01-01,0,0,2026-02-20 02:40:50
3625,2026-02-01,Final_Action,5th High Unemployment,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:50
3626,2026-02-01,Final_Action,5th High Unemployment,China,CURRENT,1,0,2026-02-20 02:40:50
3627,2026-02-01,Final_Action,5th High Unemployment,India,CURRENT,1,0,2026-02-20 02:40:50
3628,2026-02-01,Final_Action,5th High Unemployment,Mexico,CURRENT,1,0,2026-02-20 02:40:50
3629,2026-02-01,Final_Action,5th High Unemployment,Philippines,CURRENT,1,0,2026-02-20 02:40:50
3630,2026-02-01,Final_Action,5th Infrastructure,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:50
3631,2026-02-01,Final_Action,5th Infrastructure,China,CURRENT,1,0,2026-02-20 02:40:50
3632,2026-02-01,Final_Action,5th Infrastructure,India,CURRENT,1,0,2026-02-20 02:40:50
3633,2026-02-01,Final_Action,5th Infrastructure,Mexico,CURRENT,1,0,2026-02-20 02:40:50
3634,2026-02-01,Final_Action,5th Infrastructure,Philippines,CURRENT,1,0,2026-02-20 02:40:50
3620,2026-02-01,Final_Action,5th Rural,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:50
3621,2026-02-01,Final_Action,5th Rural,China,CURRENT,1,0,2026-02-20 02:40:50
3622,2026-02-01,Final_Action,5th Rural,India,CURRENT,1,0,2026-02-20 02:40:50
3623,2026-02-01,Final_Action,5th Rural,Mexico,CURRENT,1,0,2026-02-20 02:40:50
3624,2026-02-01,Final_Action,5th Rural,Philippines,CURRENT,1,0,2026-02-20 02:40:50
3615,2026-02-01,Final_Action,5th Unreserved,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:50
3616,2026-02-01,Final_Action,5th Unreserved,China,2016-08-15,0,0,2026-02-20 02:40:50
3617,2026-02-01,Final_Action,5th Unreserved,India,2022-05-01,0,0,2026-02-20 02:40:50
3618,2026-02-01,Final_Action,5th Unreserved,Mexico,CURRENT,1,0,2026-02-20 02:40:50
3619,2026-02-01,Final_Action,5th Unreserved,Philippines,CURRENT,1,0,2026-02-20 02:40:50
3610,2026-02-01,Final_Action,Certain Religious Workers,All_Chargeability_Areas,UNAVAILABLE,0,1,2026-02-20 02:40:50
3611,2026-02-01,Final_Action,Certain Religious Workers,China,UNAVAILABLE,0,1,2026-02-20 02:40:50
3612,2026-02-01,Final_Action,Certain Religious Workers,India,UNAVAILABLE,0,1,2026-02-20 02:40:50
3613,2026-02-01,Final_Action,Certain Religious Workers,Mexico,UNAVAILABLE,0,1,2026-02-20 02:40:50
3614,2026-02-01,Final_Action,Certain Religious Workers,Philippines,UNAVAILABLE,0,1,2026-02-20 02:40:50
3600,2026-02-01,Final_Action,Other Workers,All_Chargeability_Areas,2021-09-01,0,0,2026-02-20 02:40:50
3601,2026-02-01,Final_Action,Other Workers,China,2018-12-08,0,0,2026-02-20 02:40:50
3602,2026-02-01,Final_Action,Other Workers,India,2013-11-15,0,0,2026-02-20 02:40:50
3603,2026-02-01,Final_Action,Other Workers,Mexico,2021-09-01,0,0,2026-02-20 02:40:50
3604,2026-02-01,Final_Action,Other Workers,Philippines,2021-09-01,0,0,2026-02-20 02:40:50
3535,2026-01-01,Dates_for_Filing,1st,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:48
3536,2026-01-01,Dates_for_Filing,1st,China,2023-08-01,0,0,2026-02-20 02:40:48
3537,2026-01-01,Dates_for_Filing,1st,India,2023-08-01,0,0,2026-02-20 02:40:48
3538,2026-01-01,Dates_for_Filing,1st,Mexico,CURRENT,1,0,2026-02-20 02:40:48
3539,2026-01-01,Dates_for_Filing,1st,Philippines,CURRENT,1,0,2026-02-20 02:40:48
3540,2026-01-01,Dates_for_Filing,2nd,All_Chargeability_Areas,2024-10-15,0,0,2026-02-20 02:40:48
3541,2026-01-01,Dates_for_Filing,2nd,China,2022-01-01,0,0,2026-02-20 02:40:48
3542,2026-01-01,Dates_for_Filing,2nd,India,2013-12-01,0,0,2026-02-20 02:40:48
3543,2026-01-01,Dates_for_Filing,2nd,Mexico,2024-10-15,0,0,2026-02-20 02:40:48
3544,2026-01-01,Dates_for_Filing,2nd,Philippines,2024-10-15,0,0,2026-02-20 02:40:48
3545,2026-01-01,Dates_for_Filing,3rd,All_Chargeability_Areas,2023-07-01,0,0,2026-02-20 02:40:48
3546,2026-01-01,Dates_for_Filing,3rd,China,2022-01-01,0,0,2026-02-20 02:40:48
3547,2026-01-01,Dates_for_Filing,3rd,India,2014-08-15,0,0,2026-02-20 02:40:48
3548,2026-01-01,Dates_for_Filing,3rd,Mexico,2023-07-01,0,0,2026-02-20 02:40:48
3549,2026-01-01,Dates_for_Filing,3rd,Philippines,2023-07-01,0,0,2026-02-20 02:40:48
3555,2026-01-01,Dates_for_Filing,4th,All_Chargeability_Areas,2021-03-15,0,0,2026-02-20 02:40:48
3556,2026-01-01,Dates_for_Filing,4th,China,2021-03-15,0,0,2026-02-20 02:40:48
3557,2026-01-01,Dates_for_Filing,4th,India,2021-03-15,0,0,2026-02-20 02:40:48
3558,2026-01-01,Dates_for_Filing,4th,Mexico,2021-03-15,0,0,2026-02-20 02:40:48
3559,2026-01-01,Dates_for_Filing,4th,Philippines,2021-03-15,0,0,2026-02-20 02:40:48
3575,2026-01-01,Dates_for_Filing,5th High Unemployment,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:48
3576,2026-01-01,Dates_for_Filing,5th High Unemployment,China,CURRENT,1,0,2026-02-20 02:40:48
3577,2026-01-01,Dates_for_Filing,5th High Unemployment,India,CURRENT,1,0,2026-02-20 02:40:48
3578,2026-01-01,Dates_for_Filing,5th High Unemployment,Mexico,CURRENT,1,0,2026-02-20 02:40:48
3579,2026-01-01,Dates_for_Filing,5th High Unemployment,Philippines,CURRENT,1,0,2026-02-20 02:40:48
3580,2026-01-01,Dates_for_Filing,5th Infrastructure,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:48
3581,2026-01-01,Dates_for_Filing,5th Infrastructure,China,CURRENT,1,0,2026-02-20 02:40:48
3582,2026-01-01,Dates_for_Filing,5th Infrastructure,India,CURRENT,1,0,2026-02-20 02:40:48
3583,2026-01-01,Dates_for_Filing,5th Infrastructure,Mexico,CURRENT,1,0,2026-02-20 02:40:48
3584,2026-01-01,Dates_for_Filing,5th Infrastructure,Philippines,CURRENT,1,0,2026-02-20 02:40:48
3570,2026-01-01,Dates_for_Filing,5th Rural,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:48
3571,2026-01-01,Dates_for_Filing,5th Rural,China,CURRENT,1,0,2026-02-20 02:40:48
3572,2026-01-01,Dates_for_Filing,5th Rural,India,CURRENT,1,0,2026-02-20 02:40:48
3573,2026-01-01,Dates_for_Filing,5th Rural,Mexico,CURRENT,1,0,2026-02-20 02:40:48
3574,2026-01-01,Dates_for_Filing,5th Rural,Philippines,CURRENT,1,0,2026-02-20 02:40:48
3565,2026-01-01,Dates_for_Filing,5th Unreserved,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:48
3566,2026-01-01,Dates_for_Filing,5th Unreserved,China,2016-08-22,0,0,2026-02-20 02:40:48
3567,2026-01-01,Dates_for_Filing,5th Unreserved,India,2024-05-01,0,0,2026-02-20 02:40:48
3568,2026-01-01,Dates_for_Filing,5th Unreserved,Mexico,CURRENT,1,0,2026-02-20 02:40:48
3569,2026-01-01,Dates_for_Filing,5th Unreserved,Philippines,CURRENT,1,0,2026-02-20 02:40:48
3560,2026-01-01,Dates_for_Filing,Certain Religious Workers,All_Chargeability_Areas,2021-03-15,0,0,2026-02-20 02:40:48
3561,2026-01-01,Dates_for_Filing,Certain Religious Workers,China,2021-03-15,0,0,2026-02-20 02:40:48
3562,2026-01-01,Dates_for_Filing,Certain Religious Workers,India,2021-03-15,0,0,2026-02-20 02:40:48
3563,2026-01-01,Dates_for_Filing,Certain Religious Workers,Mexico,2021-03-15,0,0,2026-02-20 02:40:48
3564,2026-01-01,Dates_for_Filing,Certain Religious Workers,Philippines,2021-03-15,0,0,2026-02-20 02:40:48
3550,2026-01-01,Dates_for_Filing,Other Workers,All_Chargeability_Areas,2021-12-01,0,0,2026-02-20 02:40:48
3551,2026-01-01,Dates_for_Filing,Other Workers,China,2019-10-01,0,0,2026-02-20 02:40:48
3552,2026-01-01,Dates_for_Filing,Other Workers,India,2014-08-15,0,0,2026-02-20 02:40:48
3553,2026-01-01,Dates_for_Filing,Other Workers,Mexico,2021-12-01,0,0,2026-02-20 02:40:48
3554,2026-01-01,Dates_for_Filing,Other Workers,Philippines,2021-12-01,0,0,2026-02-20 02:40:48
3485,2026-01-01,Final_Action,1st,All_Chargeability_Areas,CURRENT,1,0,2026-02-20 02:40:48
3486,2026-01-01,Final_Action,1st,China,2023-02-01,0,0,2026-02-20 02:40:48
3487,2026-01-01,Final_Action,1st,India,2023-02-01,0,0,2026-02-20 02:40:48
3488,2026-01-01,Final_Action,1st,Mexico,CURRENT,1,0,2026-02-20 02:40:48
3489,2026-01-01,Final_Action,1st,Philippines,CURRENT,1,0,2026-02-20 02:40:48
3490,2026-01-01,Final_Action,2nd,All_Chargeability_Areas,2024-04-01,0,0,2026-02-20 02:40:48
3491,2026-01-01,Final_Action,2nd,China,2021-09-01,0,0,2026-02-20 02:40:48
3492,2026-01-01,Final_Action,2nd,India,2013-07-15,0,0,2026-02-20 02:40:48
3493,2026-01-01,Final_Action,2nd,Mexico,2024-04-01,0,0,2026-02-20 02:40:48
3494,2026-01-01,Final_Action,2nd,Philippines,2024-04-01,0,0,2026-02-20 02:40:48
3495,2026-01-01,Final_Action,3rd,All_Chargeability_Areas,2023-04-22,0,0,2026-02-20 02:40:48
3496,2026-01-01,Final_Action,3rd,China,2021-05-01,0,0,2026-02-20 02:40:48
